location,population,date,HighestInfectionCount,PercentPopulationInfected
Botswana,2351625,4/26/2020,22,0
Botswana,2351625,4/27/2020,22,0
Botswana,2351625,4/28/2020,23,0
Botswana,2351625,4/29/2020,23,0
Botswana,2351625,4/30/2020,23,0
Botswana,2351625,5/1/2020,23,0
Botswana,2351625,5/2/2020,23,0
Botswana,2351625,5/3/2020,23,0
Botswana,2351625,5/4/2020,23,0
Botswana,2351625,5/5/2020,23,0
Botswana,2351625,5/6/2020,23,0
Botswana,2351625,5/7/2020,23,0
Botswana,2351625,5/8/2020,23,0
Botswana,2351625,5/9/2020,23,0
Botswana,2351625,5/10/2020,23,0
Botswana,2351625,5/11/2020,24,0
Botswana,2351625,5/12/2020,24,0
Botswana,2351625,5/13/2020,24,0
Botswana,2351625,5/14/2020,24,0
Botswana,2351625,5/15/2020,24,0
Botswana,2351625,5/16/2020,24,0
Botswana,2351625,5/17/2020,25,0
Botswana,2351625,5/18/2020,25,0
Botswana,2351625,5/19/2020,25,0
Botswana,2351625,5/20/2020,25,0
Botswana,2351625,5/21/2020,29,0
Botswana,2351625,5/22/2020,30,0
Botswana,2351625,5/23/2020,30,0
Botswana,2351625,5/24/2020,35,0
Botswana,2351625,5/25/2020,35,0
Botswana,2351625,5/26/2020,35,0
Botswana,2351625,5/27/2020,35,0
Botswana,2351625,5/28/2020,35,0
Botswana,2351625,5/29/2020,35,0
Botswana,2351625,5/30/2020,35,0
Botswana,2351625,5/31/2020,35,0
Botswana,2351625,6/1/2020,38,0
Botswana,2351625,6/2/2020,40,0
Botswana,2351625,6/3/2020,40,0
Botswana,2351625,6/4/2020,40,0
Botswana,2351625,6/5/2020,40,0
Botswana,2351625,6/6/2020,40,0
Botswana,2351625,6/7/2020,40,0
Botswana,2351625,6/8/2020,42,0
Botswana,2351625,6/9/2020,42,0
Botswana,2351625,6/10/2020,48,0
Botswana,2351625,6/11/2020,48,0
Botswana,2351625,6/12/2020,48,0
Botswana,2351625,6/13/2020,60,0
Botswana,2351625,6/14/2020,60,0
Botswana,2351625,6/15/2020,60,0
Botswana,2351625,6/16/2020,60,0
Botswana,2351625,6/17/2020,79,0
Botswana,2351625,6/18/2020,79,0
Botswana,2351625,6/19/2020,89,0
Botswana,2351625,6/20/2020,89,0
Botswana,2351625,6/21/2020,89,0
Botswana,2351625,6/22/2020,89,0
Botswana,2351625,6/23/2020,89,0
Botswana,2351625,6/24/2020,92,0
Botswana,2351625,6/25/2020,92,0
Botswana,2351625,6/26/2020,92,0
Botswana,2351625,6/27/2020,92,0
Botswana,2351625,6/28/2020,92,0
Brazil,212559409,2/26/2020,1,0
Brazil,212559409,2/27/2020,1,0
Brazil,212559409,2/28/2020,1,0
Brazil,212559409,2/29/2020,2,0
Brazil,212559409,3/1/2020,2,0
Brazil,212559409,3/2/2020,2,0
Brazil,212559409,3/3/2020,2,0
Brazil,212559409,3/4/2020,4,0
Brazil,212559409,3/5/2020,4,0
Brazil,212559409,3/6/2020,13,0
Brazil,212559409,3/7/2020,13,0
Brazil,212559409,3/8/2020,20,0
Brazil,212559409,3/9/2020,25,0
Brazil,212559409,3/10/2020,31,0
Brazil,212559409,3/11/2020,38,0
Brazil,212559409,3/12/2020,52,0
Brazil,212559409,3/13/2020,151,0
Brazil,212559409,3/14/2020,151,0
Brazil,212559409,3/15/2020,162,0
Brazil,212559409,3/16/2020,200,0
Brazil,212559409,3/17/2020,321,0
Brazil,212559409,3/18/2020,372,0
Brazil,212559409,3/19/2020,621,0
Brazil,212559409,3/20/2020,793,0
Brazil,212559409,3/21/2020,1021,0
Brazil,212559409,3/22/2020,1546,0
Brazil,212559409,3/23/2020,1924,0
Brazil,212559409,3/24/2020,2247,0
Brazil,212559409,3/25/2020,2554,0
Brazil,212559409,3/26/2020,2985,0
Brazil,212559409,3/27/2020,3417,0
Brazil,212559409,3/28/2020,3904,0
Brazil,212559409,3/29/2020,4256,0
Brazil,212559409,3/30/2020,4579,0
Brazil,212559409,3/31/2020,5717,0
Brazil,212559409,4/1/2020,6836,0
Brazil,212559409,4/2/2020,8044,0
Brazil,212559409,4/3/2020,9056,0
Brazil,212559409,4/4/2020,10360,0
Brunei,437483,3/9/2020,1,0
Brunei,437483,3/10/2020,1,0
Brunei,437483,3/11/2020,11,0
Brunei,437483,3/12/2020,11,0
Bulgaria,6948445,3/8/2020,4,0
Bulgaria,6948445,3/9/2020,4,0
Bulgaria,6948445,3/10/2020,4,0
Bulgaria,6948445,3/11/2020,7,0
Bulgaria,6948445,3/12/2020,7,0
Bulgaria,6948445,3/13/2020,23,0
Bulgaria,6948445,3/14/2020,41,0
Bulgaria,6948445,3/15/2020,51,0
Bulgaria,6948445,3/16/2020,52,0
Bulgaria,6948445,3/17/2020,67,0
Bulgaria,6948445,3/18/2020,92,0
Bulgaria,6948445,3/19/2020,94,0
Bulgaria,6948445,3/20/2020,127,0
Bulgaria,6948445,3/21/2020,163,0
Bulgaria,6948445,3/22/2020,187,0
Bulgaria,6948445,3/23/2020,201,0
Bulgaria,6948445,3/24/2020,218,0
Bulgaria,6948445,3/25/2020,242,0
Bulgaria,6948445,3/26/2020,264,0
Bulgaria,6948445,3/27/2020,293,0
Bulgaria,6948445,3/28/2020,331,0
Bulgaria,6948445,3/29/2020,346,0
Burkina Faso,20903278,3/10/2020,1,0
Burkina Faso,20903278,3/11/2020,2,0
Burkina Faso,20903278,3/12/2020,2,0
Burkina Faso,20903278,3/13/2020,2,0
Burkina Faso,20903278,3/14/2020,2,0
Burkina Faso,20903278,3/15/2020,3,0
Burkina Faso,20903278,3/16/2020,15,0
Burkina Faso,20903278,3/17/2020,15,0
Burkina Faso,20903278,3/18/2020,20,0
Burkina Faso,20903278,3/19/2020,33,0
Burkina Faso,20903278,3/20/2020,40,0
Burkina Faso,20903278,3/21/2020,64,0
Burkina Faso,20903278,3/22/2020,75,0
Burkina Faso,20903278,3/23/2020,99,0
Burkina Faso,20903278,3/24/2020,114,0
Burkina Faso,20903278,3/25/2020,146,0
Burkina Faso,20903278,3/26/2020,152,0
Burkina Faso,20903278,3/27/2020,180,0
Burkina Faso,20903278,3/28/2020,207,0
Burkina Faso,20903278,3/29/2020,222,0
Burkina Faso,20903278,3/30/2020,246,0
Burkina Faso,20903278,3/31/2020,261,0
Burkina Faso,20903278,4/1/2020,282,0
Burkina Faso,20903278,4/2/2020,288,0
Burkina Faso,20903278,4/3/2020,302,0
Burkina Faso,20903278,4/4/2020,318,0
Burkina Faso,20903278,4/5/2020,345,0
Burkina Faso,20903278,4/6/2020,364,0
Burkina Faso,20903278,4/7/2020,384,0
Burkina Faso,20903278,4/8/2020,414,0
Burkina Faso,20903278,4/9/2020,443,0
Burkina Faso,20903278,4/10/2020,443,0
Burkina Faso,20903278,4/11/2020,484,0
Burkina Faso,20903278,4/12/2020,497,0
Burkina Faso,20903278,4/13/2020,497,0
Burkina Faso,20903278,4/14/2020,528,0
Burkina Faso,20903278,4/15/2020,542,0
Burkina Faso,20903278,4/16/2020,546,0
Burkina Faso,20903278,4/17/2020,557,0
Burkina Faso,20903278,4/18/2020,565,0
Burkina Faso,20903278,4/19/2020,576,0
Burkina Faso,20903278,4/20/2020,581,0
Burkina Faso,20903278,4/21/2020,600,0
Burkina Faso,20903278,4/22/2020,609,0
Burkina Faso,20903278,4/23/2020,616,0
Burkina Faso,20903278,4/24/2020,629,0
Burkina Faso,20903278,4/25/2020,629,0
Burkina Faso,20903278,4/26/2020,632,0
Burkina Faso,20903278,4/27/2020,635,0
Burkina Faso,20903278,4/28/2020,638,0
Burkina Faso,20903278,4/29/2020,641,0
Burkina Faso,20903278,4/30/2020,645,0
Burkina Faso,20903278,5/1/2020,649,0
Burkina Faso,20903278,5/2/2020,652,0
Burkina Faso,20903278,5/3/2020,662,0
Burkina Faso,20903278,5/4/2020,672,0
Burkina Faso,20903278,5/5/2020,688,0
Burkina Faso,20903278,5/6/2020,729,0
Burkina Faso,20903278,5/7/2020,736,0
Burkina Faso,20903278,5/8/2020,744,0
Burkina Faso,20903278,5/9/2020,748,0
Burkina Faso,20903278,5/10/2020,751,0
Burkina Faso,20903278,5/11/2020,760,0
Burkina Faso,20903278,5/12/2020,766,0
Burkina Faso,20903278,5/13/2020,773,0
Burkina Faso,20903278,5/14/2020,773,0
Burkina Faso,20903278,5/15/2020,780,0
Burkina Faso,20903278,5/16/2020,782,0
Burkina Faso,20903278,5/17/2020,796,0
Burkina Faso,20903278,5/18/2020,796,0
Burkina Faso,20903278,5/19/2020,796,0
Burkina Faso,20903278,5/20/2020,809,0
Burkina Faso,20903278,5/21/2020,812,0
Burkina Faso,20903278,5/22/2020,814,0
Burkina Faso,20903278,5/23/2020,814,0
Burkina Faso,20903278,5/24/2020,814,0
Burkina Faso,20903278,5/25/2020,832,0
Burkina Faso,20903278,5/26/2020,832,0
Burkina Faso,20903278,5/27/2020,845,0
Burkina Faso,20903278,5/28/2020,847,0
Burkina Faso,20903278,5/29/2020,847,0
Burkina Faso,20903278,5/30/2020,847,0
Burkina Faso,20903278,5/31/2020,847,0
Burkina Faso,20903278,6/1/2020,847,0
Burkina Faso,20903278,6/2/2020,881,0
Burkina Faso,20903278,6/3/2020,884,0
Burkina Faso,20903278,6/4/2020,885,0
Burkina Faso,20903278,6/5/2020,888,0
Burkina Faso,20903278,6/6/2020,888,0
Burkina Faso,20903278,6/7/2020,889,0
Burkina Faso,20903278,6/8/2020,890,0
Burkina Faso,20903278,6/9/2020,891,0
Burkina Faso,20903278,6/10/2020,891,0
Burkina Faso,20903278,6/11/2020,892,0
Burkina Faso,20903278,6/12/2020,892,0
Burkina Faso,20903278,6/13/2020,892,0
Burkina Faso,20903278,6/14/2020,894,0
Burkina Faso,20903278,6/15/2020,894,0
Burkina Faso,20903278,6/16/2020,895,0
Burkina Faso,20903278,6/17/2020,899,0
Burkina Faso,20903278,6/18/2020,899,0
Burkina Faso,20903278,6/19/2020,900,0
Burkina Faso,20903278,6/20/2020,901,0
Burkina Faso,20903278,6/21/2020,903,0
Burkina Faso,20903278,6/22/2020,903,0
Burkina Faso,20903278,6/23/2020,907,0
Burkina Faso,20903278,6/24/2020,919,0
Burkina Faso,20903278,6/25/2020,934,0
Burkina Faso,20903278,6/26/2020,941,0
Burkina Faso,20903278,6/27/2020,941,0
Burkina Faso,20903278,6/28/2020,959,0
Burkina Faso,20903278,6/29/2020,959,0
Burkina Faso,20903278,6/30/2020,962,0
Burkina Faso,20903278,7/1/2020,962,0
Burkina Faso,20903278,7/2/2020,967,0
Burkina Faso,20903278,7/3/2020,980,0
Burkina Faso,20903278,7/4/2020,987,0
Burkina Faso,20903278,7/5/2020,987,0
Burkina Faso,20903278,7/6/2020,1000,0
Burkina Faso,20903278,7/7/2020,1003,0
Burkina Faso,20903278,7/8/2020,1003,0
Burkina Faso,20903278,7/9/2020,1005,0
Burkina Faso,20903278,7/10/2020,1020,0
Burkina Faso,20903278,7/11/2020,1033,0
Burkina Faso,20903278,7/12/2020,1036,0
Burkina Faso,20903278,7/13/2020,1036,0
Burkina Faso,20903278,7/14/2020,1037,0
Burkina Faso,20903278,7/15/2020,1038,0
Burkina Faso,20903278,7/16/2020,1038,0
Burkina Faso,20903278,7/17/2020,1045,0
Burundi,11890781,3/31/2020,2,0
Burundi,11890781,4/1/2020,2,0
Burundi,11890781,4/2/2020,3,0
Burundi,11890781,4/3/2020,3,0
Burundi,11890781,4/4/2020,3,0
Burundi,11890781,4/5/2020,3,0
Burundi,11890781,4/6/2020,3,0
Burundi,11890781,4/7/2020,3,0
Burundi,11890781,4/8/2020,3,0
Burundi,11890781,4/9/2020,3,0
Burundi,11890781,4/10/2020,3,0
Burundi,11890781,4/11/2020,5,0
Burundi,11890781,4/12/2020,5,0
Burundi,11890781,4/13/2020,5,0
Burundi,11890781,4/14/2020,5,0
Burundi,11890781,4/15/2020,5,0
Burundi,11890781,4/16/2020,5,0
Burundi,11890781,4/17/2020,5,0
Burundi,11890781,4/18/2020,5,0
Burundi,11890781,4/19/2020,5,0
Burundi,11890781,4/20/2020,5,0
Burundi,11890781,4/21/2020,5,0
Burundi,11890781,4/22/2020,11,0
Burundi,11890781,4/23/2020,11,0
Burundi,11890781,4/24/2020,11,0
Burundi,11890781,4/25/2020,11,0
Burundi,11890781,4/26/2020,11,0
Burundi,11890781,4/27/2020,11,0
Burundi,11890781,4/28/2020,11,0
Burundi,11890781,4/29/2020,11,0
Burundi,11890781,4/30/2020,11,0
Burundi,11890781,5/1/2020,11,0
Burundi,11890781,5/2/2020,15,0
Burundi,11890781,5/3/2020,15,0
Burundi,11890781,5/4/2020,15,0
Burundi,11890781,5/5/2020,15,0
Burundi,11890781,5/6/2020,15,0
Burundi,11890781,5/7/2020,15,0
Burundi,11890781,5/8/2020,15,0
Burundi,11890781,5/9/2020,15,0
Burundi,11890781,5/10/2020,15,0
Burundi,11890781,5/11/2020,15,0
Burundi,11890781,5/12/2020,15,0
Burundi,11890781,5/13/2020,15,0
Burundi,11890781,5/14/2020,15,0
Burundi,11890781,5/15/2020,15,0
Burundi,11890781,5/16/2020,15,0
Burundi,11890781,5/17/2020,23,0
Burundi,11890781,5/18/2020,42,0
Burundi,11890781,5/19/2020,42,0
Burundi,11890781,5/20/2020,42,0
Burundi,11890781,5/21/2020,42,0
Burundi,11890781,5/22/2020,42,0
Burundi,11890781,5/23/2020,42,0
Burundi,11890781,5/24/2020,42,0
Burundi,11890781,5/25/2020,42,0
Burundi,11890781,5/26/2020,42,0
Burundi,11890781,5/27/2020,42,0
Burundi,11890781,5/28/2020,42,0
Burundi,11890781,5/29/2020,42,0
Burundi,11890781,5/30/2020,63,0
Burundi,11890781,5/31/2020,63,0
Burundi,11890781,6/1/2020,63,0
Burundi,11890781,6/2/2020,63,0
Burundi,11890781,6/3/2020,63,0
Burundi,11890781,6/4/2020,63,0
Burundi,11890781,6/5/2020,63,0
Burundi,11890781,6/6/2020,83,0
Burundi,11890781,6/7/2020,83,0
Burundi,11890781,6/8/2020,83,0
Burundi,11890781,6/9/2020,83,0
Burundi,11890781,6/10/2020,83,0
Burundi,11890781,6/11/2020,85,0
Burundi,11890781,6/12/2020,85,0
Burundi,11890781,6/13/2020,85,0
Burundi,11890781,6/14/2020,85,0
Burundi,11890781,6/15/2020,85,0
Burundi,11890781,6/16/2020,104,0
Burundi,11890781,6/17/2020,104,0
Burundi,11890781,6/18/2020,104,0
Burundi,11890781,6/19/2020,104,0
Burundi,11890781,6/20/2020,104,0
Burundi,11890781,6/21/2020,144,0
Burundi,11890781,6/22/2020,144,0
Burundi,11890781,6/23/2020,144,0
Burundi,11890781,6/24/2020,144,0
Burundi,11890781,6/25/2020,144,0
Burundi,11890781,6/26/2020,144,0
Burundi,11890781,6/27/2020,170,0
Burundi,11890781,6/28/2020,170,0
Burundi,11890781,6/29/2020,170,0
Burundi,11890781,6/30/2020,170,0
Burundi,11890781,7/1/2020,170,0
Burundi,11890781,7/2/2020,170,0
Burundi,11890781,7/3/2020,191,0
Burundi,11890781,7/4/2020,191,0
Burundi,11890781,7/5/2020,191,0
Burundi,11890781,7/6/2020,191,0
Burundi,11890781,7/7/2020,191,0
Burundi,11890781,7/8/2020,191,0
Burundi,11890781,7/9/2020,191,0
Burundi,11890781,7/10/2020,191,0
